InvestmentVehicle_Id|_Id|PackageBody_Id|DataEffectiveDT|DataObjectInstanceVersionKey
1292|F000000M62|1|2014-06-10|62903
1293|F000000M64|1|2014-06-10|62903
1294|F000000M66|1|2014-06-10|62903
1295|F000000M68|1|2014-06-10|62903
1296|F000000M6A|1|2014-06-10|62903
1297|F000000M6C|1|2014-06-10|62903
1298|F000000M6E|1|2014-06-10|62903
1299|F000000M6G|1|2014-06-10|62903
1300|F000000M6J|1|2014-06-10|62903
1301|F000001WSD|1|2014-06-10|62903
1302|F000001WSN|1|2014-06-10|62903
1303|F000001WSX|1|2014-06-10|62903
1304|F000001WT9|1|2014-06-10|62903
1305|F000001WTM|1|2014-06-10|62903
1306|F000001WTX|1|2014-06-10|62903
1307|F000001WU9|1|2014-06-10|62903
1308|F000001WUH|1|2014-06-10|62903
1309|F000001WUP|1|2014-06-10|62903
1310|F000001WV2|1|2014-06-10|62903
1311|F000001WVB|1|2014-06-10|62903
1312|F000001WVW|1|2014-06-10|62903
1313|F000001WW5|1|2014-06-10|62903
1314|F000001WWE|1|2014-06-10|62903
1315|F000001WWP|1|2014-06-10|62903
1316|F000001WX0|1|2014-06-10|62903
1317|F000001WX9|1|2014-06-10|62903
1318|F000001WXH|1|2014-06-10|62903
1319|F000001WXT|1|2014-06-10|62903
1320|F000001WY1|1|2014-06-10|62903
1321|F000001WYD|1|2014-06-10|62903
1322|F000001WYV|1|2014-06-10|62903
1323|F0000022KD|1|2014-06-10|62903
1324|F0000022LS|1|2014-06-10|62903
1325|F0000022M2|1|2014-06-10|62903
1326|F0000022MB|1|2014-06-10|62903
1327|F0000022MN|1|2014-06-10|62903
1328|F0000023DW|1|2014-06-10|62903
1329|F00000248C|1|2014-06-10|62903
1330|F00000248U|1|2014-06-10|62903
1331|F0000025I8|1|2014-06-10|62903
1332|F0000025IH|1|2014-06-10|62903
1333|F00000266H|1|2014-06-10|62903
1334|F0000026MV|1|2014-06-10|62903
1335|F0000027CB|1|2014-06-10|62903
1336|F0000027CG|1|2014-06-10|62903
1337|F0000027CL|1|2014-06-10|62903
1338|F0000028AF|1|2014-06-10|62903
1339|F0000028LC|1|2014-06-10|62903
1340|F0000028LG|1|2014-06-10|62903
1341|F0000028PG|1|2014-06-10|62903
1342|F000002A0P|1|2014-06-10|62903
1343|F000002BP7|1|2014-06-10|62903
1344|F000002HDT|1|2014-06-10|62903
1345|F000002HSO|1|2014-06-10|62903
1346|F000002IP9|1|2014-06-10|62903
1347|F000002J9Q|1|2014-06-10|62903
1348|F000002J9V|1|2014-06-10|62903
1349|F000002JA7|1|2014-06-10|62903
1350|F000002JVI|1|2014-06-10|62903
1351|F00000POAW|1|2014-06-10|62903
1352|F00000POB0|1|2014-06-10|62903
1353|F00000PONT|1|2014-06-10|62903
1354|F00000PONX|1|2014-06-10|62903
1355|F00000PQ1V|1|2014-06-10|62903
1356|F00000PQTI|1|2014-06-10|62903
1357|F00000PQWK|1|2014-06-10|62903
1358|F00000PR2H|1|2014-06-10|62903
1359|F00000PSFB|1|2014-06-10|62903
1360|F00000PSR9|1|2014-06-10|62903
1361|F00000PT2D|1|2014-06-10|62903
1362|F00000PT2P|1|2014-06-10|62903
1363|F00000PTCS|1|2014-06-10|62903
1364|F00000PTZI|1|2014-06-10|62903
1365|F00000PUOQ|1|2014-06-10|62903
1366|F00000PV9Q|1|2014-06-10|62903
1367|F00000PV9V|1|2014-06-10|62903
1368|F00000PVVA|1|2014-06-10|62903
1369|F00000PWUO|1|2014-06-10|62903
1370|F00000PX6P|1|2014-06-10|62903
1371|F00000PX6X|1|2014-06-10|62903
1372|F00000PXYY|1|2014-06-10|62903
1373|F00000PYHD|1|2014-06-10|62903
1374|F00000PYKK|1|2014-06-10|62903
1375|F00000PZ77|1|2014-06-10|62903
1376|F00000PZFE|1|2014-06-10|62903
1377|F00000PZFI|1|2014-06-10|62903
1378|F00000PZFM|1|2014-06-10|62903
1379|F00000PZSC|1|2014-06-10|62903
1380|F00000Q02P|1|2014-06-10|62903
1381|F00000Q153|1|2014-06-10|62903
1382|F00000Q157|1|2014-06-10|62903
1383|F00000Q1HO|1|2014-06-10|62903
1384|F00000Q1HS|1|2014-06-10|62903
1385|F00000Q1HW|1|2014-06-10|62903
1386|F00000Q1I0|1|2014-06-10|62903
1387|F00000Q1VY|1|2014-06-10|62903
1388|F00000Q1W2|1|2014-06-10|62903
1389|F00000Q1W6|1|2014-06-10|62903
1390|F00000Q1WA|1|2014-06-10|62903
1391|F00000Q1WE|1|2014-06-10|62903
1392|F00000Q1WI|1|2014-06-10|62903
1393|F00000Q1WM|1|2014-06-10|62903
1394|F00000Q295|1|2014-06-10|62903
1395|F00000Q29A|1|2014-06-10|62903
1396|F00000Q2RW|1|2014-06-10|62903
1397|F00000Q2WH|1|2014-06-10|62903
1398|F00000Q2WL|1|2014-06-10|62903
1399|F00000Q3CF|1|2014-06-10|62903
1400|F00000Q3CJ|1|2014-06-10|62903
1401|F00000NAJE|1|2014-06-10|62903
1402|F00000NB6C|1|2014-06-10|62903
1403|F00000NB6G|1|2014-06-10|62903
1404|F00000NB6K|1|2014-06-10|62903
1405|F00000NC50|1|2014-06-10|62903
1406|F00000NC54|1|2014-06-10|62903
1407|F00000NC58|1|2014-06-10|62903
1408|F00000NCU8|1|2014-06-10|62903
1409|F00000NCUC|1|2014-06-10|62903
1410|F00000NE5H|1|2014-06-10|62903
1411|F00000NE5L|1|2014-06-10|62903
1412|F00000NE5P|1|2014-06-10|62903
1413|F00000NE5T|1|2014-06-10|62903
1414|F00000NEUN|1|2014-06-10|62903
1415|F00000NFLD|1|2014-06-10|62903
1416|F00000NG8M|1|2014-06-10|62903
1417|F00000NH0F|1|2014-06-10|62903
1418|F00000NIK4|1|2014-06-10|62903
1419|F00000NIK8|1|2014-06-10|62903
1420|F00000NIKC|1|2014-06-10|62903
1421|F00000NIKG|1|2014-06-10|62903
1422|F00000NIKL|1|2014-06-10|62903
1423|F00000NIKP|1|2014-06-10|62903
1424|F00000NKNI|1|2014-06-10|62903
1425|F00000NN2Q|1|2014-06-10|62903
1426|F00000NN2U|1|2014-06-10|62903
1427|F00000NN2Y|1|2014-06-10|62903
1428|F00000NN32|1|2014-06-10|62903
1429|F00000NO99|1|2014-06-10|62903
1430|F00000NO9D|1|2014-06-10|62903
1431|F00000NPZ4|1|2014-06-10|62903
1432|F00000NPZA|1|2014-06-10|62903
1433|F00000NPZE|1|2014-06-10|62903
1434|F00000NRQQ|1|2014-06-10|62903
1435|F00000NS7V|1|2014-06-10|62903
1436|F00000NS84|1|2014-06-10|62903
1437|F00000NS88|1|2014-06-10|62903
1438|F00000NS8C|1|2014-06-10|62903
1439|F00000NUWJ|1|2014-06-10|62903
1440|F00000NZSB|1|2014-06-10|62903
1441|F00000NZSH|1|2014-06-10|62903
1442|F00000O0I4|1|2014-06-10|62903
1443|F00000O0I9|1|2014-06-10|62903
1444|F00000O17F|1|2014-06-10|62903
1445|F00000O2Z9|1|2014-06-10|62903
1446|F00000O2ZD|1|2014-06-10|62903
1447|F00000O4HC|1|2014-06-10|62903
1448|F00000O4NZ|1|2014-06-10|62903
1449|F00000O4O3|1|2014-06-10|62903
1450|F00000O5F8|1|2014-06-10|62903
1451|F000000MIZ|1|2014-06-10|62903
1452|F000000MJ6|1|2014-06-10|62903
1453|F000000MJA|1|2014-06-10|62903
1454|F000000MJF|1|2014-06-10|62903
1455|F000000MJJ|1|2014-06-10|62903
1456|F000000MJN|1|2014-06-10|62903
1457|F000000MJR|1|2014-06-10|62903
1458|F000000MJV|1|2014-06-10|62903
1459|F000000MK2|1|2014-06-10|62903
1460|F000000MK7|1|2014-06-10|62903
1461|F000000MKD|1|2014-06-10|62903
1462|F000000MKJ|1|2014-06-10|62903
1463|F000000MKO|1|2014-06-10|62903
1464|F000000MKT|1|2014-06-10|62903
1465|F000000MKY|1|2014-06-10|62903
1466|F000000ML2|1|2014-06-10|62903
1467|F000000ML7|1|2014-06-10|62903
1468|F000000MLD|1|2014-06-10|62903
1469|F000000MLH|1|2014-06-10|62903
1470|F000000MLN|1|2014-06-10|62903
1471|F000000MLT|1|2014-06-10|62903
1472|F000000MLX|1|2014-06-10|62903
1473|F000000MM1|1|2014-06-10|62903
1474|F000000MM5|1|2014-06-10|62903
1475|F000000MMB|1|2014-06-10|62903
1476|F000000MMF|1|2014-06-10|62903
1477|F000000MMJ|1|2014-06-10|62903
1478|F000000MMO|1|2014-06-10|62903
1479|F000000MMU|1|2014-06-10|62903
1480|F000000MMZ|1|2014-06-10|62903
1481|F000000MN4|1|2014-06-10|62903
1482|F000000MN9|1|2014-06-10|62903
1483|F000000MND|1|2014-06-10|62903
1484|F000000MNI|1|2014-06-10|62903
1485|F000000MNN|1|2014-06-10|62903
1486|F000000MNR|1|2014-06-10|62903
1487|F000000MNX|1|2014-06-10|62903
1488|F000000MO2|1|2014-06-10|62903
1489|F000000MO8|1|2014-06-10|62903
1490|F000000MOD|1|2014-06-10|62903
1491|F000000MOH|1|2014-06-10|62903
1492|F000000MOL|1|2014-06-10|62903
1493|F000000MOU|1|2014-06-10|62903
1494|F000000MP3|1|2014-06-10|62903
1495|F000000MP9|1|2014-06-10|62903
1496|F000000MPD|1|2014-06-10|62903
1497|F000000MPJ|1|2014-06-10|62903
1498|F000000MPO|1|2014-06-10|62903
1499|F000000MPU|1|2014-06-10|62903
1500|F000000MPZ|1|2014-06-10|62903
1501|F00000J3O2|1|2014-06-10|62903
1502|F00000J3YT|1|2014-06-10|62903
1503|F00000J4ZO|1|2014-06-10|62903
1504|F00000J7GW|1|2014-06-10|62903
1505|F00000J7H0|1|2014-06-10|62903
1506|F00000J7L4|1|2014-06-10|62903
1507|F00000J8E1|1|2014-06-10|62903
1508|F00000J8E5|1|2014-06-10|62903
1509|F00000J8HP|1|2014-06-10|62903
1510|F00000J8HT|1|2014-06-10|62903
1511|F00000J8HY|1|2014-06-10|62903
1512|F00000J8I2|1|2014-06-10|62903
1513|F00000JNFH|1|2014-06-10|62903
1514|F00000JOC1|1|2014-06-10|62903
1515|F00000JPXC|1|2014-06-10|62903
1516|F00000JQ8Q|1|2014-06-10|62903
1517|F00000JQCE|1|2014-06-10|62903
1518|F00000JQCI|1|2014-06-10|62903
1519|F00000JQYV|1|2014-06-10|62903
1520|F00000JRPV|1|2014-06-10|62903
1521|F00000JT8R|1|2014-06-10|62903
1522|F00000JT8V|1|2014-06-10|62903
1523|F00000JT8Z|1|2014-06-10|62903
1524|F00000JTCS|1|2014-06-10|62903
1525|F00000JTSD|1|2014-06-10|62903
1526|F00000JTSJ|1|2014-06-10|62903
1527|F00000JUTT|1|2014-06-10|62903
1528|F00000JW7S|1|2014-06-10|62903
1529|F00000JWOE|1|2014-06-10|62903
1530|F00000JWOI|1|2014-06-10|62903
1531|F00000JYB8|1|2014-06-10|62903
1532|F00000JYL0|1|2014-06-10|62903
1533|F00000JYL4|1|2014-06-10|62903
1534|F00000JYW6|1|2014-06-10|62903
1535|F00000JYWA|1|2014-06-10|62903
1536|F00000LHUY|1|2014-06-10|62903
1537|F00000LI63|1|2014-06-10|62903
1538|F00000LICJ|1|2014-06-10|62903
1539|F00000LJ9T|1|2014-06-10|62903
1540|F00000LKJG|1|2014-06-10|62903
1541|F00000LKJP|1|2014-06-10|62903
1542|F00000LKJU|1|2014-06-10|62903
1543|F00000LKJY|1|2014-06-10|62903
1544|F00000LKK2|1|2014-06-10|62903
1545|F00000LLDZ|1|2014-06-10|62903
1546|F00000LM24|1|2014-06-10|62903
1547|F00000LNKS|1|2014-06-10|62903
1548|F00000LNKW|1|2014-06-10|62903
1549|F00000LNP6|1|2014-06-10|62903
1550|F00000LNPA|1|2014-06-10|62903
1551|F000000N0U|1|2014-06-10|62903
1552|F000000N11|1|2014-06-10|62903
1553|F000000N15|1|2014-06-10|62903
1554|F000000N19|1|2014-06-10|62903
1555|F000000N1E|1|2014-06-10|62903
1556|F000000N1L|1|2014-06-10|62903
1557|F000000N1P|1|2014-06-10|62903
1558|F000000N1Y|1|2014-06-10|62903
1559|F000000N23|1|2014-06-10|62903
1560|F000000N2C|1|2014-06-10|62903
1561|F000000N2H|1|2014-06-10|62903
1562|F000000N2N|1|2014-06-10|62903
1563|F000000N2X|1|2014-06-10|62903
1564|F000000N35|1|2014-06-10|62903
1565|F000000N39|1|2014-06-10|62903
1566|F000000N3H|1|2014-06-10|62903
1567|F000000N3M|1|2014-06-10|62903
1568|F000000N3Q|1|2014-06-10|62903
1569|F000000N3U|1|2014-06-10|62903
1570|F000000N3Z|1|2014-06-10|62903
1571|F000000N44|1|2014-06-10|62903
1572|F000000N4C|1|2014-06-10|62903
1573|F000000N4H|1|2014-06-10|62903
1574|F000000N4L|1|2014-06-10|62903
1575|F000000N4S|1|2014-06-10|62903
1576|F000000N4Z|1|2014-06-10|62903
1577|F000000N53|1|2014-06-10|62903
1578|F000000N57|1|2014-06-10|62903
1579|F000000N5D|1|2014-06-10|62903
1580|F000000N5J|1|2014-06-10|62903
1581|F000000N5P|1|2014-06-10|62903
1582|F000000N5U|1|2014-06-10|62903
1583|F000000N61|1|2014-06-10|62903
1584|F000000N65|1|2014-06-10|62903
1585|F000000N6A|1|2014-06-10|62903
1586|F000000N6F|1|2014-06-10|62903
1587|F000000N6K|1|2014-06-10|62903
1588|F000000N6O|1|2014-06-10|62903
1589|F000000N76|1|2014-06-10|62903
1590|F000000N7C|1|2014-06-10|62903
1591|F000000N7I|1|2014-06-10|62903
1592|F000000N7M|1|2014-06-10|62903
1593|F000000N7R|1|2014-06-10|62903
1594|F000000N7W|1|2014-06-10|62903
1595|F000000N85|1|2014-06-10|62903
1596|F000000N89|1|2014-06-10|62903
1597|F000000N8D|1|2014-06-10|62903
1598|F000000N8H|1|2014-06-10|62903
1599|F000000N8M|1|2014-06-10|62903
1600|F000000N8Q|1|2014-06-10|62903
1601|F00000Q3CN|1|2014-06-10|62903
1602|F00000Q46H|1|2014-06-10|62903
1603|F00000Q46L|1|2014-06-10|62903
1604|F00000Q4AN|1|2014-06-10|62903
1605|F00000Q4AR|1|2014-06-10|62903
1606|F00000Q5HW|1|2014-06-10|62903
1607|F00000Q5I0|1|2014-06-10|62903
1608|F00000Q5I4|1|2014-06-10|62903
1609|F00000Q62O|1|2014-06-10|62903
1610|F00000Q6JO|1|2014-06-10|62903
1611|F00000Q6LS|1|2014-06-10|62903
1612|F00000Q6LX|1|2014-06-10|62903
1613|F00000Q6M1|1|2014-06-10|62903
1614|F00000Q7LU|1|2014-06-10|62903
1615|F00000Q7LY|1|2014-06-10|62903
1616|F00000Q7M2|1|2014-06-10|62903
1617|F00000Q7XW|1|2014-06-10|62903
1618|F00000Q7Y0|1|2014-06-10|62903
1619|F00000Q7Y4|1|2014-06-10|62903
1620|F00000Q8A9|1|2014-06-10|62903
1621|F00000Q8AD|1|2014-06-10|62903
1622|F00000Q8AI|1|2014-06-10|62903
1623|F00000QAMO|1|2014-06-10|62903
1624|F00000QAMS|1|2014-06-10|62903
1625|F00000QAMW|1|2014-06-10|62903
1626|F00000QAN0|1|2014-06-10|62903
1627|F00000QAN4|1|2014-06-10|62903
1628|F00000QANA|1|2014-06-10|62903
1629|F00000QBCX|1|2014-06-10|62903
1630|F00000QBD1|1|2014-06-10|62903
1631|F00000QD5T|1|2014-06-10|62903
1632|F00000QD5X|1|2014-06-10|62903
1633|F00000QD64|1|2014-06-10|62903
1634|F00000QD68|1|2014-06-10|62903
1635|F00000QD6C|1|2014-06-10|62903
1636|F00000QD6G|1|2014-06-10|62903
1637|F00000QD6K|1|2014-06-10|62903
1638|F00000QEBQ|1|2014-06-10|62903
1639|F00000QEBV|1|2014-06-10|62903
1640|F00000QEBZ|1|2014-06-10|62903
1641|F00000QEC3|1|2014-06-10|62903
1642|F00000QEC7|1|2014-06-10|62903
1643|F00000QECB|1|2014-06-10|62903
1644|F00000QEG3|1|2014-06-10|62903
1645|F00000QFMV|1|2014-06-10|62903
1646|F00000QFMZ|1|2014-06-10|62903
1647|F00000QFN5|1|2014-06-10|62903
1648|F00000QFN9|1|2014-06-10|62903
1649|F00000QG12|1|2014-06-10|62903
1650|F00000QG38|1|2014-06-10|62903
1651|F000000NKM|1|2014-06-10|62903
1652|F000000NKS|1|2014-06-10|62903
1653|F000000NL1|1|2014-06-10|62903
1654|F000000NL6|1|2014-06-10|62903
1655|F000000NLC|1|2014-06-10|62903
1656|F000000NLG|1|2014-06-10|62903
1657|F000000NLL|1|2014-06-10|62903
1658|F000000NLS|1|2014-06-10|62903
1659|F000000NLX|1|2014-06-10|62903
1660|F000000NM3|1|2014-06-10|62903
1661|F000000NM8|1|2014-06-10|62903
1662|F000000NME|1|2014-06-10|62903
1663|F000000NMJ|1|2014-06-10|62903
1664|F000000NMN|1|2014-06-10|62903
1665|F000000NMS|1|2014-06-10|62903
1666|F000000NN0|1|2014-06-10|62903
1667|F000000NNA|1|2014-06-10|62903
1668|F000000NNK|1|2014-06-10|62903
1669|F000000NNO|1|2014-06-10|62903
1670|F000000NNS|1|2014-06-10|62903
1671|F000000NNW|1|2014-06-10|62903
1672|F000000NO5|1|2014-06-10|62903
1673|F000000NOI|1|2014-06-10|62903
1674|F000000NON|1|2014-06-10|62903
1675|F000000NOU|1|2014-06-10|62903
1676|F000000NP3|1|2014-06-10|62903
1677|F000000NP7|1|2014-06-10|62903
1678|F000000NPB|1|2014-06-10|62903
1679|F000000NPF|1|2014-06-10|62903
1680|F000000NPJ|1|2014-06-10|62903
1681|F000000NPO|1|2014-06-10|62903
1682|F000000NPT|1|2014-06-10|62903
1683|F000000NPX|1|2014-06-10|62903
1684|F000000NQ1|1|2014-06-10|62903
1685|F000000NQA|1|2014-06-10|62903
1686|F000000RB8|1|2014-06-10|62903
1687|F000001A6P|1|2014-06-10|62903
1688|F000001WQG|1|2014-06-10|62903
1689|F000001WQM|1|2014-06-10|62903
1690|F000001WQT|1|2014-06-10|62903
1691|F000001WQY|1|2014-06-10|62903
1692|F000001WR5|1|2014-06-10|62903
1693|F000001WR9|1|2014-06-10|62903
1694|F000001WRD|1|2014-06-10|62903
1695|F000001WRI|1|2014-06-10|62903
1696|F000001WRM|1|2014-06-10|62903
1697|F000001WRQ|1|2014-06-10|62903
1698|F000001WRV|1|2014-06-10|62903
1699|F000001WS1|1|2014-06-10|62903
1700|F000001WS6|1|2014-06-10|62903
1701|F000000M6L|1|2014-06-10|62903
1702|F000000M6N|1|2014-06-10|62903
1703|F000000M6P|1|2014-06-10|62903
1704|F000000M71|1|2014-06-10|62903
1705|F000000M73|1|2014-06-10|62903
1706|F000000M75|1|2014-06-10|62903
1707|F000000M77|1|2014-06-10|62903
1708|F000000M7A|1|2014-06-10|62903
1709|F000000M7F|1|2014-06-10|62903
1710|F000000M7H|1|2014-06-10|62903
1711|F000000M7J|1|2014-06-10|62903
1712|F000000M7L|1|2014-06-10|62903
1713|F000000M7N|1|2014-06-10|62903
1714|F000000M7P|1|2014-06-10|62903
1715|F000000M7R|1|2014-06-10|62903
1716|F000000M7W|1|2014-06-10|62903
1717|F000000M7Z|1|2014-06-10|62903
1718|F000000M82|1|2014-06-10|62903
1719|F000000M87|1|2014-06-10|62903
1720|F000000M89|1|2014-06-10|62903
1721|F000000M8C|1|2014-06-10|62903
1722|F000000M8F|1|2014-06-10|62903
1723|F000000M8I|1|2014-06-10|62903
1724|F000000M8K|1|2014-06-10|62903
1725|F000000M8V|1|2014-06-10|62903
1726|F000000M92|1|2014-06-10|62903
1727|F000000M97|1|2014-06-10|62903
1728|F000000M9C|1|2014-06-10|62903
1729|F000000M9E|1|2014-06-10|62903
1730|F000000M9H|1|2014-06-10|62903
1731|F000000M9J|1|2014-06-10|62903
1732|F000000M9L|1|2014-06-10|62903
1733|F000000M9O|1|2014-06-10|62903
1734|F000000M9T|1|2014-06-10|62903
1735|F000000M9Y|1|2014-06-10|62903
1736|F000000MA0|1|2014-06-10|62903
1737|F000000MA4|1|2014-06-10|62903
1738|F000000MA6|1|2014-06-10|62903
1739|F000000MA8|1|2014-06-10|62903
1740|F000000MAA|1|2014-06-10|62903
1741|F000000MAC|1|2014-06-10|62903
1742|F000000MAF|1|2014-06-10|62903
1743|F000000MAI|1|2014-06-10|62903
1744|F000000MAX|1|2014-06-10|62903
1745|F000000MAZ|1|2014-06-10|62903
1746|F000000MB1|1|2014-06-10|62903
1747|F000000MB3|1|2014-06-10|62903
1748|F000000MB6|1|2014-06-10|62903
1749|F000000MB9|1|2014-06-10|62903
1750|F000000MBD|1|2014-06-10|62903
1751|F00000O6SG|1|2014-06-10|62903
1752|F00000O7TL|1|2014-06-10|62903
1753|F00000O98M|1|2014-06-10|62903
1754|F00000OARG|1|2014-06-10|62903
1755|F00000OARM|1|2014-06-10|62903
1756|F00000OBBK|1|2014-06-10|62903
1757|F00000OBBO|1|2014-06-10|62903
1758|F00000OCT0|1|2014-06-10|62903
1759|F00000ODIM|1|2014-06-10|62903
1760|F00000ODSU|1|2014-06-10|62903
1761|F00000ODSY|1|2014-06-10|62903
1762|F00000ODT2|1|2014-06-10|62903
1763|F00000OESW|1|2014-06-10|62903
1764|F00000OET0|1|2014-06-10|62903
1765|F00000OET4|1|2014-06-10|62903
1766|F00000OET8|1|2014-06-10|62903
1767|F00000OJDA|1|2014-06-10|62903
1768|F00000OJDE|1|2014-06-10|62903
1769|F00000OJWF|1|2014-06-10|62903
1770|F00000OL69|1|2014-06-10|62903
1771|F00000OL6F|1|2014-06-10|62903
1772|F00000OMDK|1|2014-06-10|62903
1773|F00000OMDQ|1|2014-06-10|62903
1774|F00000OMDU|1|2014-06-10|62903
1775|F00000ON5X|1|2014-06-10|62903
1776|F00000OOQY|1|2014-06-10|62903
1777|F00000OPE8|1|2014-06-10|62903
1778|F00000OPEE|1|2014-06-10|62903
1779|F00000OQQX|1|2014-06-10|62903
1780|F00000OQR1|1|2014-06-10|62903
1781|F00000OQR5|1|2014-06-10|62903
1782|F00000OQRA|1|2014-06-10|62903
1783|F00000OSDU|1|2014-06-10|62903
1784|F00000OSDZ|1|2014-06-10|62903
1785|F00000OTV9|1|2014-06-10|62903
1786|F00000OTVD|1|2014-06-10|62903
1787|F00000OTVH|1|2014-06-10|62903
1788|F00000OTVL|1|2014-06-10|62903
1789|F00000OUKH|1|2014-06-10|62903
1790|F00000OWG5|1|2014-06-10|62903
1791|F00000OWU0|1|2014-06-10|62903
1792|F00000OXT7|1|2014-06-10|62903
1793|F00000OXTB|1|2014-06-10|62903
1794|F00000OZ0E|1|2014-06-10|62903
1795|F00000P05N|1|2014-06-10|62903
1796|F00000P05T|1|2014-06-10|62903
1797|F00000P05Y|1|2014-06-10|62903
1798|F00000P5MR|1|2014-06-10|62903
1799|F00000P7R9|1|2014-06-10|62903
1800|F00000P7RE|1|2014-06-10|62903
1801|F00000POAY|1|2014-06-10|62903
1802|F00000POB2|1|2014-06-10|62903
1803|F00000PONV|1|2014-06-10|62903
1804|F00000PQ1T|1|2014-06-10|62903
1805|F00000PQTG|1|2014-06-10|62903
1806|F00000PQWI|1|2014-06-10|62903
1807|F00000PR2F|1|2014-06-10|62903
1808|F00000PSF9|1|2014-06-10|62903
1809|F00000PSMY|1|2014-06-10|62903
1810|F00000PSRB|1|2014-06-10|62903
1811|F00000PT2F|1|2014-06-10|62903
1812|F00000PT2T|1|2014-06-10|62903
1813|F00000PTZG|1|2014-06-10|62903
1814|F00000PTZK|1|2014-06-10|62903
1815|F00000PV9N|1|2014-06-10|62903
1816|F00000PV9T|1|2014-06-10|62903
1817|F00000PV9X|1|2014-06-10|62903
1818|F00000PVYO|1|2014-06-10|62903
1819|F00000PWUR|1|2014-06-10|62903
1820|F00000PX6R|1|2014-06-10|62903
1821|F00000PXYW|1|2014-06-10|62903
1822|F00000PXZ0|1|2014-06-10|62903
1823|F00000PYHF|1|2014-06-10|62903
1824|F00000PZ1M|1|2014-06-10|62903
1825|F00000PZFC|1|2014-06-10|62903
1826|F00000PZFG|1|2014-06-10|62903
1827|F00000PZFK|1|2014-06-10|62903
1828|F00000PZSA|1|2014-06-10|62903
1829|F00000PZSE|1|2014-06-10|62903
1830|F00000Q02R|1|2014-06-10|62903
1831|F00000Q155|1|2014-06-10|62903
1832|F00000Q1HM|1|2014-06-10|62903
1833|F00000Q1HQ|1|2014-06-10|62903
1834|F00000Q1HU|1|2014-06-10|62903
1835|F00000Q1HY|1|2014-06-10|62903
1836|F00000Q1I2|1|2014-06-10|62903
1837|F00000Q1W0|1|2014-06-10|62903
1838|F00000Q1W4|1|2014-06-10|62903
1839|F00000Q1W8|1|2014-06-10|62903
1840|F00000Q1WC|1|2014-06-10|62903
1841|F00000Q1WG|1|2014-06-10|62903
1842|F00000Q1WK|1|2014-06-10|62903
1843|F00000Q293|1|2014-06-10|62903
1844|F00000Q298|1|2014-06-10|62903
1845|F00000Q2RR|1|2014-06-10|62903
1846|F00000Q2S2|1|2014-06-10|62903
1847|F00000Q2WJ|1|2014-06-10|62903
1848|F00000Q3CD|1|2014-06-10|62903
1849|F00000Q3CH|1|2014-06-10|62903
1850|F00000Q3CL|1|2014-06-10|62903
1851|F000002JVP|1|2014-06-10|62903
1852|F000002JW0|1|2014-06-10|62903
1853|F000002JWI|1|2014-06-10|62903
1854|F000002JWP|1|2014-06-10|62903
1855|F000002KFJ|1|2014-06-10|62903
1856|F000002MLT|1|2014-06-10|62903
1857|F000002N0C|1|2014-06-10|62903
1858|F000002OSB|1|2014-06-10|62903
1859|F000002P77|1|2014-06-10|62903
1860|F000002QJN|1|2014-06-10|62903
1861|F000002QJS|1|2014-06-10|62903
1862|F000002QJX|1|2014-06-10|62903
1863|F000002QPI|1|2014-06-10|62903
1864|F000002QPM|1|2014-06-10|62903
1865|F000002QXQ|1|2014-06-10|62903
1866|F000002QY3|1|2014-06-10|62903
1867|F000002XB3|1|2014-06-10|62903
1868|F000002XB8|1|2014-06-10|62903
1869|F000002XBC|1|2014-06-10|62903
1870|F000002XJM|1|2014-06-10|62903
1871|F000002XJQ|1|2014-06-10|62903
1872|F000002YG2|1|2014-06-10|62903
1873|F000003TLV|1|2014-06-10|62903
1874|F000003U6P|1|2014-06-10|62903
1875|F000003UTV|1|2014-06-10|62903
1876|F000003VFM|1|2014-06-10|62903
1877|F000003WE6|1|2014-06-10|62903
1878|F000003XSD|1|2014-06-10|62903
1879|F000003Y29|1|2014-06-10|62903
1880|F000003Y93|1|2014-06-10|62903
1881|F000003Y97|1|2014-06-10|62903
1882|F000003Y9C|1|2014-06-10|62903
1883|F000003YDL|1|2014-06-10|62903
1884|F000003YLJ|1|2014-06-10|62903
1885|F000003YLS|1|2014-06-10|62903
1886|F000003YLX|1|2014-06-10|62903
1887|F000003YM2|1|2014-06-10|62903
1888|F000003YM8|1|2014-06-10|62903
1889|F000003YQZ|1|2014-06-10|62903
1890|F000003YUS|1|2014-06-10|62903
1891|F000003ZDH|1|2014-06-10|62903
1892|F000003ZHB|1|2014-06-10|62903
1893|F000004068|1|2014-06-10|62903
1894|F0000040LY|1|2014-06-10|62903
1895|F0000040SR|1|2014-06-10|62903
1896|F0000040SV|1|2014-06-10|62903
1897|F0000040SZ|1|2014-06-10|62903
1898|F0000040T3|1|2014-06-10|62903
1899|F0000043M4|1|2014-06-10|62903
1900|F0000043P2|1|2014-06-10|62903
1901|F000000MQ4|1|2014-06-10|62903
1902|F000000MQ9|1|2014-06-10|62903
1903|F000000MQD|1|2014-06-10|62903
1904|F000000MQH|1|2014-06-10|62903
1905|F000000MQL|1|2014-06-10|62903
1906|F000000MQQ|1|2014-06-10|62903
1907|F000000MQU|1|2014-06-10|62903
1908|F000000MQY|1|2014-06-10|62903
1909|F000000MR3|1|2014-06-10|62903
