AssetAllocation_Id|PortfolioBreakdown_Id|DataEffectiveDT|DataObjectInstanceVersionKey
1961|1961|2014-06-10|62903
1962|1962|2014-06-10|62903
1963|1963|2014-06-10|62903
1964|1964|2014-06-10|62903
1965|1965|2014-06-10|62903
1966|1966|2014-06-10|62903
1967|1967|2014-06-10|62903
1968|1968|2014-06-10|62903
1969|1969|2014-06-10|62903
1970|1970|2014-06-10|62903
1971|1971|2014-06-10|62903
1972|1972|2014-06-10|62903
1973|1973|2014-06-10|62903
1974|1974|2014-06-10|62903
1975|1975|2014-06-10|62903
1976|1976|2014-06-10|62903
1977|1977|2014-06-10|62903
1978|1978|2014-06-10|62903
1979|1979|2014-06-10|62903
1980|1980|2014-06-10|62903
1981|1981|2014-06-10|62903
1982|1982|2014-06-10|62903
1983|1983|2014-06-10|62903
1984|1984|2014-06-10|62903
1985|1985|2014-06-10|62903
1986|1986|2014-06-10|62903
1987|1987|2014-06-10|62903
1988|1988|2014-06-10|62903
1989|1989|2014-06-10|62903
1990|1990|2014-06-10|62903
1991|1991|2014-06-10|62903
1992|1992|2014-06-10|62903
1993|1993|2014-06-10|62903
1994|1994|2014-06-10|62903
1995|1995|2014-06-10|62903
1996|1996|2014-06-10|62903
1997|1997|2014-06-10|62903
1998|1998|2014-06-10|62903
1999|1999|2014-06-10|62903
2000|2000|2014-06-10|62903
2001|2001|2014-06-10|62903
2002|2002|2014-06-10|62903
2003|2003|2014-06-10|62903
2004|2004|2014-06-10|62903
2005|2005|2014-06-10|62903
2006|2006|2014-06-10|62903
2007|2007|2014-06-10|62903
2008|2008|2014-06-10|62903
2009|2009|2014-06-10|62903
2010|2010|2014-06-10|62903
2011|2011|2014-06-10|62903
2012|2012|2014-06-10|62903
2013|2013|2014-06-10|62903
2014|2014|2014-06-10|62903
2015|2015|2014-06-10|62903
2016|2016|2014-06-10|62903
2017|2017|2014-06-10|62903
2018|2018|2014-06-10|62903
2019|2019|2014-06-10|62903
2020|2020|2014-06-10|62903
2021|2021|2014-06-10|62903
2022|2022|2014-06-10|62903
2023|2023|2014-06-10|62903
2024|2024|2014-06-10|62903
2025|2025|2014-06-10|62903
2026|2026|2014-06-10|62903
2027|2027|2014-06-10|62903
2028|2028|2014-06-10|62903
2029|2029|2014-06-10|62903
2030|2030|2014-06-10|62903
2031|2031|2014-06-10|62903
2032|2032|2014-06-10|62903
2033|2033|2014-06-10|62903
2034|2034|2014-06-10|62903
2035|2035|2014-06-10|62903
2036|2036|2014-06-10|62903
2037|2037|2014-06-10|62903
2038|2038|2014-06-10|62903
2039|2039|2014-06-10|62903
2040|2040|2014-06-10|62903
2041|2041|2014-06-10|62903
2042|2042|2014-06-10|62903
2043|2043|2014-06-10|62903
2044|2044|2014-06-10|62903
2045|2045|2014-06-10|62903
2046|2046|2014-06-10|62903
2047|2047|2014-06-10|62903
2048|2048|2014-06-10|62903
2049|2049|2014-06-10|62903
2050|2050|2014-06-10|62903
2051|2051|2014-06-10|62903
2052|2052|2014-06-10|62903
2053|2053|2014-06-10|62903
2054|2054|2014-06-10|62903
2055|2055|2014-06-10|62903
2056|2056|2014-06-10|62903
2057|2057|2014-06-10|62903
2058|2058|2014-06-10|62903
2059|2059|2014-06-10|62903
2060|2060|2014-06-10|62903
2061|2061|2014-06-10|62903
2062|2062|2014-06-10|62903
2063|2063|2014-06-10|62903
2064|2064|2014-06-10|62903
2065|2065|2014-06-10|62903
2066|2066|2014-06-10|62903
2067|2067|2014-06-10|62903
2068|2068|2014-06-10|62903
2069|2069|2014-06-10|62903
2070|2070|2014-06-10|62903
2071|2071|2014-06-10|62903
2072|2072|2014-06-10|62903
2073|2073|2014-06-10|62903
2074|2074|2014-06-10|62903
2075|2075|2014-06-10|62903
2076|2076|2014-06-10|62903
2077|2077|2014-06-10|62903
2078|2078|2014-06-10|62903
2079|2079|2014-06-10|62903
2080|2080|2014-06-10|62903
2081|2081|2014-06-10|62903
2082|2082|2014-06-10|62903
2083|2083|2014-06-10|62903
2084|2084|2014-06-10|62903
2085|2085|2014-06-10|62903
2086|2086|2014-06-10|62903
2087|2087|2014-06-10|62903
2088|2088|2014-06-10|62903
2089|2089|2014-06-10|62903
2090|2090|2014-06-10|62903
2091|2091|2014-06-10|62903
2092|2092|2014-06-10|62903
2093|2093|2014-06-10|62903
2094|2094|2014-06-10|62903
2095|2095|2014-06-10|62903
2096|2096|2014-06-10|62903
2097|2097|2014-06-10|62903
2098|2098|2014-06-10|62903
2099|2099|2014-06-10|62903
2100|2100|2014-06-10|62903
2101|2101|2014-06-10|62903
2102|2102|2014-06-10|62903
2103|2103|2014-06-10|62903
2104|2104|2014-06-10|62903
2105|2105|2014-06-10|62903
2106|2106|2014-06-10|62903
2107|2107|2014-06-10|62903
2108|2108|2014-06-10|62903
2109|2109|2014-06-10|62903
2110|2110|2014-06-10|62903
2111|2111|2014-06-10|62903
2112|2112|2014-06-10|62903
2113|2113|2014-06-10|62903
2114|2114|2014-06-10|62903
2115|2115|2014-06-10|62903
2116|2116|2014-06-10|62903
2117|2117|2014-06-10|62903
2118|2118|2014-06-10|62903
2119|2119|2014-06-10|62903
2120|2120|2014-06-10|62903
2121|2121|2014-06-10|62903
2122|2122|2014-06-10|62903
2123|2123|2014-06-10|62903
2124|2124|2014-06-10|62903
2125|2125|2014-06-10|62903
2126|2126|2014-06-10|62903
2127|2127|2014-06-10|62903
2128|2128|2014-06-10|62903
2129|2129|2014-06-10|62903
2130|2130|2014-06-10|62903
2131|2131|2014-06-10|62903
2132|2132|2014-06-10|62903
2133|2133|2014-06-10|62903
2134|2134|2014-06-10|62903
2135|2135|2014-06-10|62903
2136|2136|2014-06-10|62903
2137|2137|2014-06-10|62903
2138|2138|2014-06-10|62903
2139|2139|2014-06-10|62903
2140|2140|2014-06-10|62903
2141|2141|2014-06-10|62903
2142|2142|2014-06-10|62903
2143|2143|2014-06-10|62903
2144|2144|2014-06-10|62903
2145|2145|2014-06-10|62903
2146|2146|2014-06-10|62903
2147|2147|2014-06-10|62903
2148|2148|2014-06-10|62903
2149|2149|2014-06-10|62903
2150|2150|2014-06-10|62903
2151|2151|2014-06-10|62903
2152|2152|2014-06-10|62903
2153|2153|2014-06-10|62903
2154|2154|2014-06-10|62903
2155|2155|2014-06-10|62903
2156|2156|2014-06-10|62903
2157|2157|2014-06-10|62903
2158|2158|2014-06-10|62903
2159|2159|2014-06-10|62903
2160|2160|2014-06-10|62903
2161|2161|2014-06-10|62903
2162|2162|2014-06-10|62903
2163|2163|2014-06-10|62903
2164|2164|2014-06-10|62903
2165|2165|2014-06-10|62903
2166|2166|2014-06-10|62903
2167|2167|2014-06-10|62903
2168|2168|2014-06-10|62903
2169|2169|2014-06-10|62903
2170|2170|2014-06-10|62903
2171|2171|2014-06-10|62903
2172|2172|2014-06-10|62903
2173|2173|2014-06-10|62903
2174|2174|2014-06-10|62903
2175|2175|2014-06-10|62903
2176|2176|2014-06-10|62903
2177|2177|2014-06-10|62903
2178|2178|2014-06-10|62903
2179|2179|2014-06-10|62903
2180|2180|2014-06-10|62903
2181|2181|2014-06-10|62903
2182|2182|2014-06-10|62903
2183|2183|2014-06-10|62903
2184|2184|2014-06-10|62903
2185|2185|2014-06-10|62903
2186|2186|2014-06-10|62903
2187|2187|2014-06-10|62903
2188|2188|2014-06-10|62903
2189|2189|2014-06-10|62903
2190|2190|2014-06-10|62903
2191|2191|2014-06-10|62903
2192|2192|2014-06-10|62903
2193|2193|2014-06-10|62903
2194|2194|2014-06-10|62903
2195|2195|2014-06-10|62903
2196|2196|2014-06-10|62903
2197|2197|2014-06-10|62903
2198|2198|2014-06-10|62903
2199|2199|2014-06-10|62903
2200|2200|2014-06-10|62903
2201|2201|2014-06-10|62903
2202|2202|2014-06-10|62903
2203|2203|2014-06-10|62903
2204|2204|2014-06-10|62903
2205|2205|2014-06-10|62903
2206|2206|2014-06-10|62903
2207|2207|2014-06-10|62903
2208|2208|2014-06-10|62903
2209|2209|2014-06-10|62903
2210|2210|2014-06-10|62903
2211|2211|2014-06-10|62903
2212|2212|2014-06-10|62903
2213|2213|2014-06-10|62903
2214|2214|2014-06-10|62903
2215|2215|2014-06-10|62903
2216|2216|2014-06-10|62903
2217|2217|2014-06-10|62903
2218|2218|2014-06-10|62903
2219|2219|2014-06-10|62903
2220|2220|2014-06-10|62903
2221|2221|2014-06-10|62903
2222|2222|2014-06-10|62903
2223|2223|2014-06-10|62903
2224|2224|2014-06-10|62903
2225|2225|2014-06-10|62903
2226|2226|2014-06-10|62903
2227|2227|2014-06-10|62903
2228|2228|2014-06-10|62903
2229|2229|2014-06-10|62903
2230|2230|2014-06-10|62903
2231|2231|2014-06-10|62903
2232|2232|2014-06-10|62903
2233|2233|2014-06-10|62903
2234|2234|2014-06-10|62903
2235|2235|2014-06-10|62903
2236|2236|2014-06-10|62903
2237|2237|2014-06-10|62903
2238|2238|2014-06-10|62903
2239|2239|2014-06-10|62903
2240|2240|2014-06-10|62903
2241|2241|2014-06-10|62903
2242|2242|2014-06-10|62903
2243|2243|2014-06-10|62903
2244|2244|2014-06-10|62903
2245|2245|2014-06-10|62903
2246|2246|2014-06-10|62903
2247|2247|2014-06-10|62903
2248|2248|2014-06-10|62903
2249|2249|2014-06-10|62903
2250|2250|2014-06-10|62903
2251|2251|2014-06-10|62903
2252|2252|2014-06-10|62903
2253|2253|2014-06-10|62903
2254|2254|2014-06-10|62903
2255|2255|2014-06-10|62903
2256|2256|2014-06-10|62903
2257|2257|2014-06-10|62903
2258|2258|2014-06-10|62903
2259|2259|2014-06-10|62903
2260|2260|2014-06-10|62903
2261|2261|2014-06-10|62903
2262|2262|2014-06-10|62903
2263|2263|2014-06-10|62903
2264|2264|2014-06-10|62903
2265|2265|2014-06-10|62903
2266|2266|2014-06-10|62903
2267|2267|2014-06-10|62903
2268|2268|2014-06-10|62903
2269|2269|2014-06-10|62903
2270|2270|2014-06-10|62903
2271|2271|2014-06-10|62903
2272|2272|2014-06-10|62903
2273|2273|2014-06-10|62903
2274|2274|2014-06-10|62903
2275|2275|2014-06-10|62903
2276|2276|2014-06-10|62903
2277|2277|2014-06-10|62903
2278|2278|2014-06-10|62903
2279|2279|2014-06-10|62903
2280|2280|2014-06-10|62903
2281|2281|2014-06-10|62903
2282|2282|2014-06-10|62903
2283|2283|2014-06-10|62903
2284|2284|2014-06-10|62903
2285|2285|2014-06-10|62903
2286|2286|2014-06-10|62903
2287|2287|2014-06-10|62903
2288|2288|2014-06-10|62903
2289|2289|2014-06-10|62903
2290|2290|2014-06-10|62903
2291|2291|2014-06-10|62903
2292|2292|2014-06-10|62903
2293|2293|2014-06-10|62903
2294|2294|2014-06-10|62903
2295|2295|2014-06-10|62903
2296|2296|2014-06-10|62903
2297|2297|2014-06-10|62903
2298|2298|2014-06-10|62903
2299|2299|2014-06-10|62903
2300|2300|2014-06-10|62903
2301|2301|2014-06-10|62903
2302|2302|2014-06-10|62903
2303|2303|2014-06-10|62903
2304|2304|2014-06-10|62903
2305|2305|2014-06-10|62903
2306|2306|2014-06-10|62903
2307|2307|2014-06-10|62903
2308|2308|2014-06-10|62903
2309|2309|2014-06-10|62903
2310|2310|2014-06-10|62903
2311|2311|2014-06-10|62903
2312|2312|2014-06-10|62903
2313|2313|2014-06-10|62903
2314|2314|2014-06-10|62903
2315|2315|2014-06-10|62903
2316|2316|2014-06-10|62903
2317|2317|2014-06-10|62903
2318|2318|2014-06-10|62903
2319|2319|2014-06-10|62903
2320|2320|2014-06-10|62903
2321|2321|2014-06-10|62903
2322|2322|2014-06-10|62903
2323|2323|2014-06-10|62903
2324|2324|2014-06-10|62903
2325|2325|2014-06-10|62903
2326|2326|2014-06-10|62903
2327|2327|2014-06-10|62903
2328|2328|2014-06-10|62903
2329|2329|2014-06-10|62903
2330|2330|2014-06-10|62903
2331|2331|2014-06-10|62903
2332|2332|2014-06-10|62903
2333|2333|2014-06-10|62903
2334|2334|2014-06-10|62903
2335|2335|2014-06-10|62903
2336|2336|2014-06-10|62903
2337|2337|2014-06-10|62903
2338|2338|2014-06-10|62903
2339|2339|2014-06-10|62903
2340|2340|2014-06-10|62903
2341|2341|2014-06-10|62903
2342|2342|2014-06-10|62903
2343|2343|2014-06-10|62903
2344|2344|2014-06-10|62903
2345|2345|2014-06-10|62903
2346|2346|2014-06-10|62903
2347|2347|2014-06-10|62903
2348|2348|2014-06-10|62903
2349|2349|2014-06-10|62903
2350|2350|2014-06-10|62903
2351|2351|2014-06-10|62903
2352|2352|2014-06-10|62903
2353|2353|2014-06-10|62903
2354|2354|2014-06-10|62903
2355|2355|2014-06-10|62903
2356|2356|2014-06-10|62903
2357|2357|2014-06-10|62903
2358|2358|2014-06-10|62903
2359|2359|2014-06-10|62903
2360|2360|2014-06-10|62903
2361|2361|2014-06-10|62903
2362|2362|2014-06-10|62903
2363|2363|2014-06-10|62903
2364|2364|2014-06-10|62903
2365|2365|2014-06-10|62903
2366|2366|2014-06-10|62903
2367|2367|2014-06-10|62903
2368|2368|2014-06-10|62903
2369|2369|2014-06-10|62903
2370|2370|2014-06-10|62903
2371|2371|2014-06-10|62903
2372|2372|2014-06-10|62903
2373|2373|2014-06-10|62903
2374|2374|2014-06-10|62903
2375|2375|2014-06-10|62903
2376|2376|2014-06-10|62903
2377|2377|2014-06-10|62903
2378|2378|2014-06-10|62903
2379|2379|2014-06-10|62903
2380|2380|2014-06-10|62903
2381|2381|2014-06-10|62903
2382|2382|2014-06-10|62903
2383|2383|2014-06-10|62903
2384|2384|2014-06-10|62903
2385|2385|2014-06-10|62903
2386|2386|2014-06-10|62903
2387|2387|2014-06-10|62903
2388|2388|2014-06-10|62903
2389|2389|2014-06-10|62903
2390|2390|2014-06-10|62903
2391|2391|2014-06-10|62903
2392|2392|2014-06-10|62903
2393|2393|2014-06-10|62903
2394|2394|2014-06-10|62903
2395|2395|2014-06-10|62903
2396|2396|2014-06-10|62903
2397|2397|2014-06-10|62903
2398|2398|2014-06-10|62903
2399|2399|2014-06-10|62903
2400|2400|2014-06-10|62903
2401|2401|2014-06-10|62903
2402|2402|2014-06-10|62903
2403|2403|2014-06-10|62903
2404|2404|2014-06-10|62903
2405|2405|2014-06-10|62903
2406|2406|2014-06-10|62903
2407|2407|2014-06-10|62903
2408|2408|2014-06-10|62903
2409|2409|2014-06-10|62903
2410|2410|2014-06-10|62903
2411|2411|2014-06-10|62903
2412|2412|2014-06-10|62903
2413|2413|2014-06-10|62903
2414|2414|2014-06-10|62903
2415|2415|2014-06-10|62903
2416|2416|2014-06-10|62903
2417|2417|2014-06-10|62903
2418|2418|2014-06-10|62903
2419|2419|2014-06-10|62903
2420|2420|2014-06-10|62903
2421|2421|2014-06-10|62903
2422|2422|2014-06-10|62903
2423|2423|2014-06-10|62903
2424|2424|2014-06-10|62903
2425|2425|2014-06-10|62903
2426|2426|2014-06-10|62903
2427|2427|2014-06-10|62903
2428|2428|2014-06-10|62903
2429|2429|2014-06-10|62903
2430|2430|2014-06-10|62903
2431|2431|2014-06-10|62903
2432|2432|2014-06-10|62903
2433|2433|2014-06-10|62903
2434|2434|2014-06-10|62903
2435|2435|2014-06-10|62903
2436|2436|2014-06-10|62903
2437|2437|2014-06-10|62903
2438|2438|2014-06-10|62903
2439|2439|2014-06-10|62903
2440|2440|2014-06-10|62903
2441|2441|2014-06-10|62903
2442|2442|2014-06-10|62903
2443|2443|2014-06-10|62903
2444|2444|2014-06-10|62903
2445|2445|2014-06-10|62903
2446|2446|2014-06-10|62903
2447|2447|2014-06-10|62903
2448|2448|2014-06-10|62903
2449|2449|2014-06-10|62903
2450|2450|2014-06-10|62903
2451|2451|2014-06-10|62903
2452|2452|2014-06-10|62903
2453|2453|2014-06-10|62903
2454|2454|2014-06-10|62903
2455|2455|2014-06-10|62903
2456|2456|2014-06-10|62903
2457|2457|2014-06-10|62903
2458|2458|2014-06-10|62903
2459|2459|2014-06-10|62903
2460|2460|2014-06-10|62903
2461|2461|2014-06-10|62903
2462|2462|2014-06-10|62903
2463|2463|2014-06-10|62903
2464|2464|2014-06-10|62903
2465|2465|2014-06-10|62903
2466|2466|2014-06-10|62903
2467|2467|2014-06-10|62903
2468|2468|2014-06-10|62903
2469|2469|2014-06-10|62903
2470|2470|2014-06-10|62903
2471|2471|2014-06-10|62903
2472|2472|2014-06-10|62903
2473|2473|2014-06-10|62903
2474|2474|2014-06-10|62903
2475|2475|2014-06-10|62903
2476|2476|2014-06-10|62903
2477|2477|2014-06-10|62903
2478|2478|2014-06-10|62903
2479|2479|2014-06-10|62903
2480|2480|2014-06-10|62903
2481|2481|2014-06-10|62903
2482|2482|2014-06-10|62903
2483|2483|2014-06-10|62903
2484|2484|2014-06-10|62903
2485|2485|2014-06-10|62903
2486|2486|2014-06-10|62903
2487|2487|2014-06-10|62903
2488|2488|2014-06-10|62903
2489|2489|2014-06-10|62903
2490|2490|2014-06-10|62903
2491|2491|2014-06-10|62903
2492|2492|2014-06-10|62903
2493|2493|2014-06-10|62903
2494|2494|2014-06-10|62903
2495|2495|2014-06-10|62903
2496|2496|2014-06-10|62903
2497|2497|2014-06-10|62903
2498|2498|2014-06-10|62903
2499|2499|2014-06-10|62903
2500|2500|2014-06-10|62903
2501|2501|2014-06-10|62903
2502|2502|2014-06-10|62903
2503|2503|2014-06-10|62903
2504|2504|2014-06-10|62903
2505|2505|2014-06-10|62903
2506|2506|2014-06-10|62903
2507|2507|2014-06-10|62903
2508|2508|2014-06-10|62903
2509|2509|2014-06-10|62903
2510|2510|2014-06-10|62903
2511|2511|2014-06-10|62903
2512|2512|2014-06-10|62903
2513|2513|2014-06-10|62903
2514|2514|2014-06-10|62903
2515|2515|2014-06-10|62903
2516|2516|2014-06-10|62903
2517|2517|2014-06-10|62903
2518|2518|2014-06-10|62903
2519|2519|2014-06-10|62903
2520|2520|2014-06-10|62903
2521|2521|2014-06-10|62903
2522|2522|2014-06-10|62903
2523|2523|2014-06-10|62903
2524|2524|2014-06-10|62903
2525|2525|2014-06-10|62903
2526|2526|2014-06-10|62903
2527|2527|2014-06-10|62903
2528|2528|2014-06-10|62903
2529|2529|2014-06-10|62903
2530|2530|2014-06-10|62903
2531|2531|2014-06-10|62903
2532|2532|2014-06-10|62903
2533|2533|2014-06-10|62903
2534|2534|2014-06-10|62903
2535|2535|2014-06-10|62903
2536|2536|2014-06-10|62903
2537|2537|2014-06-10|62903
2538|2538|2014-06-10|62903
2539|2539|2014-06-10|62903
2540|2540|2014-06-10|62903
2541|2541|2014-06-10|62903
2542|2542|2014-06-10|62903
2543|2543|2014-06-10|62903
2544|2544|2014-06-10|62903
2545|2545|2014-06-10|62903
2546|2546|2014-06-10|62903
2547|2547|2014-06-10|62903
2548|2548|2014-06-10|62903
2549|2549|2014-06-10|62903
2550|2550|2014-06-10|62903
2551|2551|2014-06-10|62903
2552|2552|2014-06-10|62903
2553|2553|2014-06-10|62903
2554|2554|2014-06-10|62903
2555|2555|2014-06-10|62903
2556|2556|2014-06-10|62903
2557|2557|2014-06-10|62903
2558|2558|2014-06-10|62903
2559|2559|2014-06-10|62903
2560|2560|2014-06-10|62903
2561|2561|2014-06-10|62903
2562|2562|2014-06-10|62903
2563|2563|2014-06-10|62903
2564|2564|2014-06-10|62903
2565|2565|2014-06-10|62903
2566|2566|2014-06-10|62903
2567|2567|2014-06-10|62903
2568|2568|2014-06-10|62903
2569|2569|2014-06-10|62903
2570|2570|2014-06-10|62903
2571|2571|2014-06-10|62903
2572|2572|2014-06-10|62903
2573|2573|2014-06-10|62903
2574|2574|2014-06-10|62903
2575|2575|2014-06-10|62903
2576|2576|2014-06-10|62903
2577|2577|2014-06-10|62903
2578|2578|2014-06-10|62903
2579|2579|2014-06-10|62903
2580|2580|2014-06-10|62903
2581|2581|2014-06-10|62903
2582|2582|2014-06-10|62903
2583|2583|2014-06-10|62903
2584|2584|2014-06-10|62903
2585|2585|2014-06-10|62903
2586|2586|2014-06-10|62903
2587|2587|2014-06-10|62903
2588|2588|2014-06-10|62903
2589|2589|2014-06-10|62903
2590|2590|2014-06-10|62903
2591|2591|2014-06-10|62903
2592|2592|2014-06-10|62903
2593|2593|2014-06-10|62903
2594|2594|2014-06-10|62903
2595|2595|2014-06-10|62903
2596|2596|2014-06-10|62903
2597|2597|2014-06-10|62903
2598|2598|2014-06-10|62903
2599|2599|2014-06-10|62903
2600|2600|2014-06-10|62903
2601|2601|2014-06-10|62903
2602|2602|2014-06-10|62903
2603|2603|2014-06-10|62903
2604|2604|2014-06-10|62903
2605|2605|2014-06-10|62903
2606|2606|2014-06-10|62903
2607|2607|2014-06-10|62903
2608|2608|2014-06-10|62903
2609|2609|2014-06-10|62903
2610|2610|2014-06-10|62903
2611|2611|2014-06-10|62903
2612|2612|2014-06-10|62903
2613|2613|2014-06-10|62903
2614|2614|2014-06-10|62903
2615|2615|2014-06-10|62903
2616|2616|2014-06-10|62903
2617|2617|2014-06-10|62903
2618|2618|2014-06-10|62903
2619|2619|2014-06-10|62903
2620|2620|2014-06-10|62903
2621|2621|2014-06-10|62903
2622|2622|2014-06-10|62903
2623|2623|2014-06-10|62903
2624|2624|2014-06-10|62903
2625|2625|2014-06-10|62903
2626|2626|2014-06-10|62903
2627|2627|2014-06-10|62903
2628|2628|2014-06-10|62903
2629|2629|2014-06-10|62903
2630|2630|2014-06-10|62903
2631|2631|2014-06-10|62903
2632|2632|2014-06-10|62903
2633|2633|2014-06-10|62903
2634|2634|2014-06-10|62903
2635|2635|2014-06-10|62903
2636|2636|2014-06-10|62903
2637|2637|2014-06-10|62903
2638|2638|2014-06-10|62903
2639|2639|2014-06-10|62903
2640|2640|2014-06-10|62903
2641|2641|2014-06-10|62903
2642|2642|2014-06-10|62903
2643|2643|2014-06-10|62903
2644|2644|2014-06-10|62903
2645|2645|2014-06-10|62903
2646|2646|2014-06-10|62903
2647|2647|2014-06-10|62903
2648|2648|2014-06-10|62903
2649|2649|2014-06-10|62903
2650|2650|2014-06-10|62903
2651|2651|2014-06-10|62903
2652|2652|2014-06-10|62903
2653|2653|2014-06-10|62903
2654|2654|2014-06-10|62903
2655|2655|2014-06-10|62903
2656|2656|2014-06-10|62903
2657|2657|2014-06-10|62903
2658|2658|2014-06-10|62903
2659|2659|2014-06-10|62903
2660|2660|2014-06-10|62903
2661|2661|2014-06-10|62903
2662|2662|2014-06-10|62903
2663|2663|2014-06-10|62903
2664|2664|2014-06-10|62903
2665|2665|2014-06-10|62903
2666|2666|2014-06-10|62903
2667|2667|2014-06-10|62903
2668|2668|2014-06-10|62903
2669|2669|2014-06-10|62903
2670|2670|2014-06-10|62903
2671|2671|2014-06-10|62903
2672|2672|2014-06-10|62903
2673|2673|2014-06-10|62903
2674|2674|2014-06-10|62903
2675|2675|2014-06-10|62903
2676|2676|2014-06-10|62903
2677|2677|2014-06-10|62903
2678|2678|2014-06-10|62903
2679|2679|2014-06-10|62903
2680|2680|2014-06-10|62903
2681|2681|2014-06-10|62903
2682|2682|2014-06-10|62903
2683|2683|2014-06-10|62903
2684|2684|2014-06-10|62903
2685|2685|2014-06-10|62903
2686|2686|2014-06-10|62903
2687|2687|2014-06-10|62903
2688|2688|2014-06-10|62903
2689|2689|2014-06-10|62903
2690|2690|2014-06-10|62903
2691|2691|2014-06-10|62903
2692|2692|2014-06-10|62903
2693|2693|2014-06-10|62903
2694|2694|2014-06-10|62903
2695|2695|2014-06-10|62903
2696|2696|2014-06-10|62903
2697|2697|2014-06-10|62903
2698|2698|2014-06-10|62903
2699|2699|2014-06-10|62903
2700|2700|2014-06-10|62903
2701|2701|2014-06-10|62903
2702|2702|2014-06-10|62903
2703|2703|2014-06-10|62903
2704|2704|2014-06-10|62903
2705|2705|2014-06-10|62903
2706|2706|2014-06-10|62903
2707|2707|2014-06-10|62903
2708|2708|2014-06-10|62903
2709|2709|2014-06-10|62903
2710|2710|2014-06-10|62903
2711|2711|2014-06-10|62903
2712|2712|2014-06-10|62903
2713|2713|2014-06-10|62903
2714|2714|2014-06-10|62903
2715|2715|2014-06-10|62903
2716|2716|2014-06-10|62903
2717|2717|2014-06-10|62903
2718|2718|2014-06-10|62903
2719|2719|2014-06-10|62903
2720|2720|2014-06-10|62903
2721|2721|2014-06-10|62903
2722|2722|2014-06-10|62903
2723|2723|2014-06-10|62903
2724|2724|2014-06-10|62903
2725|2725|2014-06-10|62903
2726|2726|2014-06-10|62903
2727|2727|2014-06-10|62903
2728|2728|2014-06-10|62903
2729|2729|2014-06-10|62903
2730|2730|2014-06-10|62903
2731|2731|2014-06-10|62903
2732|2732|2014-06-10|62903
2733|2733|2014-06-10|62903
2734|2734|2014-06-10|62903
2735|2735|2014-06-10|62903
2736|2736|2014-06-10|62903
2737|2737|2014-06-10|62903
2738|2738|2014-06-10|62903
2739|2739|2014-06-10|62903
2740|2740|2014-06-10|62903
2741|2741|2014-06-10|62903
2742|2742|2014-06-10|62903
2743|2743|2014-06-10|62903
2744|2744|2014-06-10|62903
2745|2745|2014-06-10|62903
2746|2746|2014-06-10|62903
2747|2747|2014-06-10|62903
2748|2748|2014-06-10|62903
2749|2749|2014-06-10|62903
2750|2750|2014-06-10|62903
2751|2751|2014-06-10|62903
2752|2752|2014-06-10|62903
2753|2753|2014-06-10|62903
2754|2754|2014-06-10|62903
2755|2755|2014-06-10|62903
2756|2756|2014-06-10|62903
2757|2757|2014-06-10|62903
2758|2758|2014-06-10|62903
2759|2759|2014-06-10|62903
2760|2760|2014-06-10|62903
2761|2761|2014-06-10|62903
2762|2762|2014-06-10|62903
2763|2763|2014-06-10|62903
2764|2764|2014-06-10|62903
2765|2765|2014-06-10|62903
2766|2766|2014-06-10|62903
2767|2767|2014-06-10|62903
2768|2768|2014-06-10|62903
2769|2769|2014-06-10|62903
2770|2770|2014-06-10|62903
2771|2771|2014-06-10|62903
2772|2772|2014-06-10|62903
2773|2773|2014-06-10|62903
2774|2774|2014-06-10|62903
2775|2775|2014-06-10|62903
2776|2776|2014-06-10|62903
2777|2777|2014-06-10|62903
2778|2778|2014-06-10|62903
2779|2779|2014-06-10|62903
2780|2780|2014-06-10|62903
2781|2781|2014-06-10|62903
2782|2782|2014-06-10|62903
2783|2783|2014-06-10|62903
2784|2784|2014-06-10|62903
2785|2785|2014-06-10|62903
2786|2786|2014-06-10|62903
2787|2787|2014-06-10|62903
2788|2788|2014-06-10|62903
2789|2789|2014-06-10|62903
2790|2790|2014-06-10|62903
2791|2791|2014-06-10|62903
2792|2792|2014-06-10|62903
2793|2793|2014-06-10|62903
2794|2794|2014-06-10|62903
2795|2795|2014-06-10|62903
2796|2796|2014-06-10|62903
2797|2797|2014-06-10|62903
2798|2798|2014-06-10|62903
2799|2799|2014-06-10|62903
2800|2800|2014-06-10|62903
2801|2801|2014-06-10|62903
2802|2802|2014-06-10|62903
2803|2803|2014-06-10|62903
2804|2804|2014-06-10|62903
2805|2805|2014-06-10|62903
2806|2806|2014-06-10|62903
2807|2807|2014-06-10|62903
2808|2808|2014-06-10|62903
2809|2809|2014-06-10|62903
2810|2810|2014-06-10|62903
2811|2811|2014-06-10|62903
2812|2812|2014-06-10|62903
2813|2813|2014-06-10|62903
2814|2814|2014-06-10|62903
2815|2815|2014-06-10|62903
2816|2816|2014-06-10|62903
2817|2817|2014-06-10|62903
2818|2818|2014-06-10|62903
2819|2819|2014-06-10|62903
2820|2820|2014-06-10|62903
2821|2821|2014-06-10|62903
2822|2822|2014-06-10|62903
2823|2823|2014-06-10|62903
2824|2824|2014-06-10|62903
2825|2825|2014-06-10|62903
2826|2826|2014-06-10|62903
2827|2827|2014-06-10|62903
2828|2828|2014-06-10|62903
2829|2829|2014-06-10|62903
2830|2830|2014-06-10|62903
2831|2831|2014-06-10|62903
