PortfolioBreakdown_Id|_SalePosition|Portfolio_Id|DataEffectiveDT|DataObjectInstanceVersionKey
1801|N|780|2014-06-10|62903
1802|L|781|2014-06-10|62903
1803|N|781|2014-06-10|62903
1804|S|782|2014-06-10|62903
1805|N|782|2014-06-10|62903
1806|L|782|2014-06-10|62903
1807|L|783|2014-06-10|62903
1808|S|783|2014-06-10|62903
1809|N|783|2014-06-10|62903
1810|L|784|2014-06-10|62903
1811|S|784|2014-06-10|62903
1812|N|784|2014-06-10|62903
1813|S|785|2014-06-10|62903
1814|N|785|2014-06-10|62903
1815|L|785|2014-06-10|62903
1816|L|786|2014-06-10|62903
1817|S|786|2014-06-10|62903
1818|N|786|2014-06-10|62903
1819|L|787|2014-06-10|62903
1820|S|787|2014-06-10|62903
1821|N|787|2014-06-10|62903
1822|S|788|2014-06-10|62903
1823|N|788|2014-06-10|62903
1824|L|788|2014-06-10|62903
1825|S|789|2014-06-10|62903
1826|N|789|2014-06-10|62903
1827|L|789|2014-06-10|62903
1828|L|790|2014-06-10|62903
1829|S|790|2014-06-10|62903
1830|N|790|2014-06-10|62903
1831|L|791|2014-06-10|62903
1832|N|791|2014-06-10|62903
1833|L|792|2014-06-10|62903
1834|N|792|2014-06-10|62903
1835|L|793|2014-06-10|62903
1836|N|793|2014-06-10|62903
1837|L|794|2014-06-10|62903
1838|N|794|2014-06-10|62903
1839|L|795|2014-06-10|62903
1840|N|795|2014-06-10|62903
1841|L|796|2014-06-10|62903
1842|S|796|2014-06-10|62903
1843|N|796|2014-06-10|62903
1844|L|797|2014-06-10|62903
1845|N|797|2014-06-10|62903
1846|L|798|2014-06-10|62903
1847|N|798|2014-06-10|62903
1848|L|799|2014-06-10|62903
1849|N|799|2014-06-10|62903
1850|L|800|2014-06-10|62903
1851|N|800|2014-06-10|62903
1852|L|801|2014-06-10|62903
1853|N|801|2014-06-10|62903
1854|L|802|2014-06-10|62903
1855|N|802|2014-06-10|62903
1856|L|803|2014-06-10|62903
1857|N|803|2014-06-10|62903
1858|L|804|2014-06-10|62903
1859|N|804|2014-06-10|62903
1860|L|805|2014-06-10|62903
1861|N|805|2014-06-10|62903
1862|L|806|2014-06-10|62903
1863|N|806|2014-06-10|62903
1864|L|807|2014-06-10|62903
1865|N|807|2014-06-10|62903
1866|L|808|2014-06-10|62903
1867|N|808|2014-06-10|62903
1868|L|809|2014-06-10|62903
1869|N|809|2014-06-10|62903
1870|L|810|2014-06-10|62903
1871|N|810|2014-06-10|62903
1872|L|811|2014-06-10|62903
1873|N|811|2014-06-10|62903
1874|L|812|2014-06-10|62903
1875|N|812|2014-06-10|62903
1876|L|813|2014-06-10|62903
1877|N|813|2014-06-10|62903
1878|S|814|2014-06-10|62903
1879|N|814|2014-06-10|62903
1880|L|814|2014-06-10|62903
1881|L|815|2014-06-10|62903
1882|N|815|2014-06-10|62903
1883|L|816|2014-06-10|62903
1884|N|816|2014-06-10|62903
1885|L|817|2014-06-10|62903
1886|N|817|2014-06-10|62903
1887|L|818|2014-06-10|62903
1888|N|818|2014-06-10|62903
1889|L|819|2014-06-10|62903
1890|N|819|2014-06-10|62903
1891|L|820|2014-06-10|62903
1892|N|820|2014-06-10|62903
1893|L|821|2014-06-10|62903
1894|N|821|2014-06-10|62903
1895|L|822|2014-06-10|62903
1896|N|822|2014-06-10|62903
1897|L|823|2014-06-10|62903
1898|N|823|2014-06-10|62903
1899|S|824|2014-06-10|62903
1900|N|824|2014-06-10|62903
1901|L|824|2014-06-10|62903
1902|L|825|2014-06-10|62903
1903|N|825|2014-06-10|62903
1904|L|826|2014-06-10|62903
1905|N|826|2014-06-10|62903
1906|L|827|2014-06-10|62903
1907|N|827|2014-06-10|62903
1908|L|828|2014-06-10|62903
1909|N|828|2014-06-10|62903
1910|L|829|2014-06-10|62903
1911|N|829|2014-06-10|62903
1912|L|830|2014-06-10|62903
1913|N|830|2014-06-10|62903
1914|L|831|2014-06-10|62903
1915|S|831|2014-06-10|62903
1916|N|831|2014-06-10|62903
1917|L|832|2014-06-10|62903
1918|N|832|2014-06-10|62903
1919|L|833|2014-06-10|62903
1920|N|833|2014-06-10|62903
1921|L|834|2014-06-10|62903
1922|N|834|2014-06-10|62903
1923|L|835|2014-06-10|62903
1924|N|835|2014-06-10|62903
1925|L|836|2014-06-10|62903
1926|N|836|2014-06-10|62903
1927|L|837|2014-06-10|62903
1928|N|837|2014-06-10|62903
1929|L|838|2014-06-10|62903
1930|N|838|2014-06-10|62903
1931|S|839|2014-06-10|62903
1932|N|839|2014-06-10|62903
1933|L|839|2014-06-10|62903
1934|L|840|2014-06-10|62903
1935|N|840|2014-06-10|62903
1936|L|841|2014-06-10|62903
1937|S|841|2014-06-10|62903
1938|N|841|2014-06-10|62903
1939|L|842|2014-06-10|62903
1940|S|842|2014-06-10|62903
1941|N|842|2014-06-10|62903
1942|L|843|2014-06-10|62903
1943|N|843|2014-06-10|62903
1944|L|844|2014-06-10|62903
1945|N|844|2014-06-10|62903
1946|L|845|2014-06-10|62903
1947|N|845|2014-06-10|62903
1948|L|846|2014-06-10|62903
1949|N|846|2014-06-10|62903
1950|L|847|2014-06-10|62903
1951|N|847|2014-06-10|62903
1952|L|848|2014-06-10|62903
1953|N|848|2014-06-10|62903
1954|L|849|2014-06-10|62903
1955|N|849|2014-06-10|62903
1956|L|850|2014-06-10|62903
1957|N|850|2014-06-10|62903
1958|L|851|2014-06-10|62903
1959|N|851|2014-06-10|62903
1960|L|852|2014-06-10|62903
1961|N|852|2014-06-10|62903
1962|L|853|2014-06-10|62903
1963|N|853|2014-06-10|62903
1964|L|854|2014-06-10|62903
1965|N|854|2014-06-10|62903
1966|L|855|2014-06-10|62903
1967|N|855|2014-06-10|62903
1968|L|856|2014-06-10|62903
1969|N|856|2014-06-10|62903
1970|L|857|2014-06-10|62903
1971|N|857|2014-06-10|62903
1972|L|858|2014-06-10|62903
1973|S|858|2014-06-10|62903
1974|N|858|2014-06-10|62903
1975|S|859|2014-06-10|62903
1976|N|859|2014-06-10|62903
1977|L|859|2014-06-10|62903
1978|L|860|2014-06-10|62903
1979|N|860|2014-06-10|62903
1980|L|861|2014-06-10|62903
1981|N|861|2014-06-10|62903
1982|L|862|2014-06-10|62903
1983|N|862|2014-06-10|62903
1984|L|863|2014-06-10|62903
1985|N|863|2014-06-10|62903
1986|L|864|2014-06-10|62903
1987|N|864|2014-06-10|62903
1988|L|865|2014-06-10|62903
1989|N|865|2014-06-10|62903
1990|L|866|2014-06-10|62903
1991|N|866|2014-06-10|62903
1992|L|867|2014-06-10|62903
1993|S|867|2014-06-10|62903
1994|N|867|2014-06-10|62903
1995|L|868|2014-06-10|62903
1996|N|868|2014-06-10|62903
1997|L|869|2014-06-10|62903
1998|N|869|2014-06-10|62903
1999|L|870|2014-06-10|62903
2000|N|870|2014-06-10|62903
2001|L|871|2014-06-10|62903
2002|S|871|2014-06-10|62903
2003|N|871|2014-06-10|62903
2004|L|872|2014-06-10|62903
2005|N|872|2014-06-10|62903
2006|L|873|2014-06-10|62903
2007|N|873|2014-06-10|62903
2008|L|874|2014-06-10|62903
2009|S|874|2014-06-10|62903
2010|N|874|2014-06-10|62903
2011|L|875|2014-06-10|62903
2012|N|875|2014-06-10|62903
2013|L|876|2014-06-10|62903
2014|N|876|2014-06-10|62903
2015|L|877|2014-06-10|62903
2016|N|877|2014-06-10|62903
2017|L|878|2014-06-10|62903
2018|N|878|2014-06-10|62903
2019|L|879|2014-06-10|62903
2020|N|879|2014-06-10|62903
2021|L|880|2014-06-10|62903
2022|N|880|2014-06-10|62903
2023|L|881|2014-06-10|62903
2024|N|881|2014-06-10|62903
2025|L|882|2014-06-10|62903
2026|N|882|2014-06-10|62903
2027|S|883|2014-06-10|62903
2028|N|883|2014-06-10|62903
2029|L|883|2014-06-10|62903
2030|L|884|2014-06-10|62903
2031|N|884|2014-06-10|62903
2032|L|885|2014-06-10|62903
2033|N|885|2014-06-10|62903
2034|L|886|2014-06-10|62903
2035|N|886|2014-06-10|62903
2036|L|887|2014-06-10|62903
2037|N|887|2014-06-10|62903
2038|L|888|2014-06-10|62903
2039|N|888|2014-06-10|62903
2040|L|889|2014-06-10|62903
2041|S|889|2014-06-10|62903
2042|N|889|2014-06-10|62903
2043|S|890|2014-06-10|62903
2044|N|890|2014-06-10|62903
2045|L|890|2014-06-10|62903
2046|L|891|2014-06-10|62903
2047|N|891|2014-06-10|62903
2048|L|892|2014-06-10|62903
2049|N|892|2014-06-10|62903
2050|L|893|2014-06-10|62903
2051|S|893|2014-06-10|62903
2052|N|893|2014-06-10|62903
2053|S|894|2014-06-10|62903
2054|N|894|2014-06-10|62903
2055|L|894|2014-06-10|62903
2056|L|895|2014-06-10|62903
2057|S|895|2014-06-10|62903
2058|N|895|2014-06-10|62903
2059|L|896|2014-06-10|62903
2060|N|896|2014-06-10|62903
2061|S|897|2014-06-10|62903
2062|N|897|2014-06-10|62903
2063|L|897|2014-06-10|62903
2064|L|898|2014-06-10|62903
2065|N|898|2014-06-10|62903
2066|L|899|2014-06-10|62903
2067|N|899|2014-06-10|62903
2068|L|900|2014-06-10|62903
2069|N|900|2014-06-10|62903
2070|L|901|2014-06-10|62903
2071|N|901|2014-06-10|62903
2072|L|902|2014-06-10|62903
2073|N|902|2014-06-10|62903
2074|S|903|2014-06-10|62903
2075|N|903|2014-06-10|62903
2076|L|903|2014-06-10|62903
2077|L|904|2014-06-10|62903
2078|N|904|2014-06-10|62903
2079|L|905|2014-06-10|62903
2080|N|905|2014-06-10|62903
2081|L|906|2014-06-10|62903
2082|N|906|2014-06-10|62903
2083|L|907|2014-06-10|62903
2084|N|907|2014-06-10|62903
2085|L|908|2014-06-10|62903
2086|N|908|2014-06-10|62903
2087|L|909|2014-06-10|62903
2088|N|909|2014-06-10|62903
2089|L|910|2014-06-10|62903
2090|N|910|2014-06-10|62903
2091|L|911|2014-06-10|62903
2092|N|911|2014-06-10|62903
2093|L|912|2014-06-10|62903
2094|N|912|2014-06-10|62903
2095|L|913|2014-06-10|62903
2096|N|913|2014-06-10|62903
2097|L|914|2014-06-10|62903
2098|N|914|2014-06-10|62903
2099|L|915|2014-06-10|62903
2100|S|915|2014-06-10|62903
2101|N|915|2014-06-10|62903
2102|L|916|2014-06-10|62903
2103|N|916|2014-06-10|62903
2104|L|917|2014-06-10|62903
2105|N|917|2014-06-10|62903
2106|L|918|2014-06-10|62903
2107|N|918|2014-06-10|62903
2108|L|919|2014-06-10|62903
2109|N|919|2014-06-10|62903
2110|S|920|2014-06-10|62903
2111|N|920|2014-06-10|62903
2112|L|920|2014-06-10|62903
2113|L|921|2014-06-10|62903
2114|N|921|2014-06-10|62903
2115|L|922|2014-06-10|62903
2116|N|922|2014-06-10|62903
2117|L|923|2014-06-10|62903
2118|N|923|2014-06-10|62903
2119|L|924|2014-06-10|62903
2120|N|924|2014-06-10|62903
2121|S|925|2014-06-10|62903
2122|N|925|2014-06-10|62903
2123|L|925|2014-06-10|62903
2124|L|926|2014-06-10|62903
2125|N|926|2014-06-10|62903
2126|L|927|2014-06-10|62903
2127|N|927|2014-06-10|62903
2128|L|928|2014-06-10|62903
2129|N|928|2014-06-10|62903
2130|L|929|2014-06-10|62903
2131|N|929|2014-06-10|62903
2132|L|930|2014-06-10|62903
2133|N|930|2014-06-10|62903
2134|L|931|2014-06-10|62903
2135|N|931|2014-06-10|62903
2136|L|932|2014-06-10|62903
2137|N|932|2014-06-10|62903
2138|L|933|2014-06-10|62903
2139|N|933|2014-06-10|62903
2140|L|934|2014-06-10|62903
2141|N|934|2014-06-10|62903
2142|L|935|2014-06-10|62903
2143|N|935|2014-06-10|62903
2144|L|936|2014-06-10|62903
2145|N|936|2014-06-10|62903
2146|L|937|2014-06-10|62903
2147|N|937|2014-06-10|62903
2148|L|938|2014-06-10|62903
2149|N|938|2014-06-10|62903
2150|L|939|2014-06-10|62903
2151|N|939|2014-06-10|62903
2152|L|940|2014-06-10|62903
2153|N|940|2014-06-10|62903
2154|L|941|2014-06-10|62903
2155|N|941|2014-06-10|62903
2156|L|942|2014-06-10|62903
2157|N|942|2014-06-10|62903
2158|L|943|2014-06-10|62903
2159|N|943|2014-06-10|62903
2160|L|944|2014-06-10|62903
2161|N|944|2014-06-10|62903
2162|L|945|2014-06-10|62903
2163|N|945|2014-06-10|62903
2164|L|946|2014-06-10|62903
2165|N|946|2014-06-10|62903
2166|L|947|2014-06-10|62903
2167|N|947|2014-06-10|62903
2168|L|948|2014-06-10|62903
2169|N|948|2014-06-10|62903
2170|S|949|2014-06-10|62903
2171|N|949|2014-06-10|62903
2172|L|949|2014-06-10|62903
2173|L|950|2014-06-10|62903
2174|N|950|2014-06-10|62903
2175|L|951|2014-06-10|62903
2176|N|951|2014-06-10|62903
2177|L|952|2014-06-10|62903
2178|N|952|2014-06-10|62903
2179|L|953|2014-06-10|62903
2180|N|953|2014-06-10|62903
2181|L|954|2014-06-10|62903
2182|N|954|2014-06-10|62903
2183|L|955|2014-06-10|62903
2184|N|955|2014-06-10|62903
2185|L|956|2014-06-10|62903
2186|N|956|2014-06-10|62903
2187|L|957|2014-06-10|62903
2188|N|957|2014-06-10|62903
2189|L|958|2014-06-10|62903
2190|N|958|2014-06-10|62903
2191|L|959|2014-06-10|62903
2192|N|959|2014-06-10|62903
2193|L|960|2014-06-10|62903
2194|N|960|2014-06-10|62903
2195|L|961|2014-06-10|62903
2196|N|961|2014-06-10|62903
2197|L|962|2014-06-10|62903
2198|S|962|2014-06-10|62903
2199|N|962|2014-06-10|62903
2200|S|963|2014-06-10|62903
2201|N|963|2014-06-10|62903
2202|L|963|2014-06-10|62903
2203|L|964|2014-06-10|62903
2204|N|964|2014-06-10|62903
2205|L|965|2014-06-10|62903
2206|N|965|2014-06-10|62903
2207|L|966|2014-06-10|62903
2208|S|966|2014-06-10|62903
2209|N|966|2014-06-10|62903
2210|L|967|2014-06-10|62903
2211|N|967|2014-06-10|62903
2212|L|968|2014-06-10|62903
2213|N|968|2014-06-10|62903
2214|L|969|2014-06-10|62903
2215|S|969|2014-06-10|62903
2216|N|969|2014-06-10|62903
2217|L|970|2014-06-10|62903
2218|N|970|2014-06-10|62903
2219|L|971|2014-06-10|62903
2220|N|971|2014-06-10|62903
2221|L|972|2014-06-10|62903
2222|N|972|2014-06-10|62903
2223|L|973|2014-06-10|62903
2224|N|973|2014-06-10|62903
2225|L|974|2014-06-10|62903
2226|S|974|2014-06-10|62903
2227|N|974|2014-06-10|62903
2228|L|975|2014-06-10|62903
2229|S|975|2014-06-10|62903
2230|N|975|2014-06-10|62903
2231|S|976|2014-06-10|62903
2232|N|976|2014-06-10|62903
2233|L|976|2014-06-10|62903
2234|L|977|2014-06-10|62903
2235|N|977|2014-06-10|62903
2236|L|978|2014-06-10|62903
2237|N|978|2014-06-10|62903
2238|L|979|2014-06-10|62903
2239|S|979|2014-06-10|62903
2240|N|979|2014-06-10|62903
2241|L|980|2014-06-10|62903
2242|N|980|2014-06-10|62903
2243|L|981|2014-06-10|62903
2244|N|981|2014-06-10|62903
2245|L|982|2014-06-10|62903
2246|N|982|2014-06-10|62903
2247|L|983|2014-06-10|62903
2248|N|983|2014-06-10|62903
2249|L|984|2014-06-10|62903
2250|N|984|2014-06-10|62903
2251|L|985|2014-06-10|62903
2252|S|985|2014-06-10|62903
2253|N|985|2014-06-10|62903
2254|L|986|2014-06-10|62903
2255|N|986|2014-06-10|62903
2256|L|987|2014-06-10|62903
2257|N|987|2014-06-10|62903
2258|L|988|2014-06-10|62903
2259|N|988|2014-06-10|62903
2260|L|989|2014-06-10|62903
2261|N|989|2014-06-10|62903
2262|L|990|2014-06-10|62903
2263|N|990|2014-06-10|62903
2264|L|991|2014-06-10|62903
2265|N|991|2014-06-10|62903
2266|L|992|2014-06-10|62903
2267|N|992|2014-06-10|62903
2268|L|993|2014-06-10|62903
2269|N|993|2014-06-10|62903
2270|L|994|2014-06-10|62903
2271|N|994|2014-06-10|62903
2272|L|995|2014-06-10|62903
2273|N|995|2014-06-10|62903
2274|L|996|2014-06-10|62903
2275|S|996|2014-06-10|62903
2276|N|996|2014-06-10|62903
2277|L|997|2014-06-10|62903
2278|N|997|2014-06-10|62903
2279|L|998|2014-06-10|62903
2280|N|998|2014-06-10|62903
2281|L|999|2014-06-10|62903
2282|N|999|2014-06-10|62903
2283|L|1000|2014-06-10|62903
2284|N|1000|2014-06-10|62903
2285|L|1001|2014-06-10|62903
2286|N|1001|2014-06-10|62903
2287|L|1002|2014-06-10|62903
2288|S|1002|2014-06-10|62903
2289|N|1002|2014-06-10|62903
2290|L|1003|2014-06-10|62903
2291|S|1003|2014-06-10|62903
2292|N|1003|2014-06-10|62903
2293|L|1004|2014-06-10|62903
2294|S|1004|2014-06-10|62903
2295|N|1004|2014-06-10|62903
2296|L|1005|2014-06-10|62903
2297|N|1005|2014-06-10|62903
2298|L|1006|2014-06-10|62903
2299|N|1006|2014-06-10|62903
2300|L|1007|2014-06-10|62903
2301|N|1007|2014-06-10|62903
2302|L|1008|2014-06-10|62903
2303|N|1008|2014-06-10|62903
2304|L|1009|2014-06-10|62903
2305|S|1009|2014-06-10|62903
2306|N|1009|2014-06-10|62903
2307|L|1010|2014-06-10|62903
2308|S|1010|2014-06-10|62903
2309|N|1010|2014-06-10|62903
2310|L|1011|2014-06-10|62903
2311|N|1011|2014-06-10|62903
2312|S|1012|2014-06-10|62903
2313|N|1012|2014-06-10|62903
2314|L|1012|2014-06-10|62903
2315|L|1013|2014-06-10|62903
2316|S|1013|2014-06-10|62903
2317|N|1013|2014-06-10|62903
2318|S|1014|2014-06-10|62903
2319|N|1014|2014-06-10|62903
2320|L|1014|2014-06-10|62903
2321|L|1015|2014-06-10|62903
2322|S|1015|2014-06-10|62903
2323|N|1015|2014-06-10|62903
2324|L|1016|2014-06-10|62903
2325|S|1016|2014-06-10|62903
2326|N|1016|2014-06-10|62903
2327|L|1017|2014-06-10|62903
2328|N|1017|2014-06-10|62903
2329|L|1018|2014-06-10|62903
2330|N|1018|2014-06-10|62903
2331|L|1019|2014-06-10|62903
2332|N|1019|2014-06-10|62903
2333|L|1020|2014-06-10|62903
2334|N|1020|2014-06-10|62903
2335|L|1021|2014-06-10|62903
2336|N|1021|2014-06-10|62903
2337|L|1022|2014-06-10|62903
2338|N|1022|2014-06-10|62903
2339|L|1023|2014-06-10|62903
2340|N|1023|2014-06-10|62903
2341|S|1024|2014-06-10|62903
2342|N|1024|2014-06-10|62903
2343|L|1024|2014-06-10|62903
2344|S|1025|2014-06-10|62903
2345|N|1025|2014-06-10|62903
2346|L|1025|2014-06-10|62903
2347|L|1026|2014-06-10|62903
2348|S|1026|2014-06-10|62903
2349|N|1026|2014-06-10|62903
2350|L|1027|2014-06-10|62903
2351|S|1027|2014-06-10|62903
2352|N|1027|2014-06-10|62903
2353|L|1028|2014-06-10|62903
2354|S|1028|2014-06-10|62903
2355|N|1028|2014-06-10|62903
2356|L|1029|2014-06-10|62903
2357|N|1029|2014-06-10|62903
2358|L|1030|2014-06-10|62903
2359|S|1030|2014-06-10|62903
2360|N|1030|2014-06-10|62903
2361|L|1031|2014-06-10|62903
2362|N|1031|2014-06-10|62903
2363|L|1032|2014-06-10|62903
2364|N|1032|2014-06-10|62903
2365|L|1033|2014-06-10|62903
2366|N|1033|2014-06-10|62903
2367|L|1034|2014-06-10|62903
2368|S|1034|2014-06-10|62903
2369|N|1034|2014-06-10|62903
2370|L|1035|2014-06-10|62903
2371|N|1035|2014-06-10|62903
2372|S|1036|2014-06-10|62903
2373|N|1036|2014-06-10|62903
2374|L|1036|2014-06-10|62903
2375|L|1037|2014-06-10|62903
2376|N|1037|2014-06-10|62903
2377|S|1038|2014-06-10|62903
2378|N|1038|2014-06-10|62903
2379|L|1038|2014-06-10|62903
2380|L|1039|2014-06-10|62903
2381|N|1039|2014-06-10|62903
2382|L|1040|2014-06-10|62903
2383|N|1040|2014-06-10|62903
2384|S|1041|2014-06-10|62903
2385|N|1041|2014-06-10|62903
2386|L|1041|2014-06-10|62903
2387|S|1042|2014-06-10|62903
2388|N|1042|2014-06-10|62903
2389|L|1042|2014-06-10|62903
2390|L|1043|2014-06-10|62903
2391|S|1043|2014-06-10|62903
2392|N|1043|2014-06-10|62903
2393|L|1044|2014-06-10|62903
2394|N|1044|2014-06-10|62903
2395|L|1045|2014-06-10|62903
2396|N|1045|2014-06-10|62903
2397|L|1046|2014-06-10|62903
2398|S|1046|2014-06-10|62903
2399|N|1046|2014-06-10|62903
2400|L|1047|2014-06-10|62903
2401|N|1047|2014-06-10|62903
2402|L|1048|2014-06-10|62903
2403|N|1048|2014-06-10|62903
2404|L|1049|2014-06-10|62903
2405|S|1049|2014-06-10|62903
2406|N|1049|2014-06-10|62903
2407|L|1050|2014-06-10|62903
2408|N|1050|2014-06-10|62903
2409|L|1051|2014-06-10|62903
2410|N|1051|2014-06-10|62903
2411|L|1052|2014-06-10|62903
2412|N|1052|2014-06-10|62903
2413|S|1053|2014-06-10|62903
2414|N|1053|2014-06-10|62903
2415|L|1053|2014-06-10|62903
2416|L|1054|2014-06-10|62903
2417|N|1054|2014-06-10|62903
2418|L|1055|2014-06-10|62903
2419|N|1055|2014-06-10|62903
2420|L|1056|2014-06-10|62903
2421|N|1056|2014-06-10|62903
2422|L|1057|2014-06-10|62903
2423|S|1057|2014-06-10|62903
2424|N|1057|2014-06-10|62903
2425|L|1058|2014-06-10|62903
2426|N|1058|2014-06-10|62903
2427|L|1059|2014-06-10|62903
2428|N|1059|2014-06-10|62903
2429|L|1060|2014-06-10|62903
2430|N|1060|2014-06-10|62903
2431|L|1061|2014-06-10|62903
2432|N|1061|2014-06-10|62903
2433|L|1062|2014-06-10|62903
2434|N|1062|2014-06-10|62903
2435|L|1063|2014-06-10|62903
2436|N|1063|2014-06-10|62903
2437|L|1064|2014-06-10|62903
2438|N|1064|2014-06-10|62903
2439|L|1065|2014-06-10|62903
2440|N|1065|2014-06-10|62903
2441|L|1066|2014-06-10|62903
2442|N|1066|2014-06-10|62903
2443|L|1067|2014-06-10|62903
2444|S|1067|2014-06-10|62903
2445|N|1067|2014-06-10|62903
2446|L|1068|2014-06-10|62903
2447|N|1068|2014-06-10|62903
2448|L|1069|2014-06-10|62903
2449|N|1069|2014-06-10|62903
2450|L|1070|2014-06-10|62903
2451|N|1070|2014-06-10|62903
2452|L|1071|2014-06-10|62903
2453|N|1071|2014-06-10|62903
2454|L|1072|2014-06-10|62903
2455|N|1072|2014-06-10|62903
2456|L|1073|2014-06-10|62903
2457|N|1073|2014-06-10|62903
2458|L|1074|2014-06-10|62903
2459|N|1074|2014-06-10|62903
2460|L|1075|2014-06-10|62903
2461|N|1075|2014-06-10|62903
2462|L|1076|2014-06-10|62903
2463|N|1076|2014-06-10|62903
2464|L|1077|2014-06-10|62903
2465|N|1077|2014-06-10|62903
2466|L|1078|2014-06-10|62903
2467|N|1078|2014-06-10|62903
2468|L|1079|2014-06-10|62903
2469|S|1079|2014-06-10|62903
2470|N|1079|2014-06-10|62903
2471|L|1080|2014-06-10|62903
2472|N|1080|2014-06-10|62903
2473|L|1081|2014-06-10|62903
2474|N|1081|2014-06-10|62903
2475|L|1082|2014-06-10|62903
2476|N|1082|2014-06-10|62903
2477|L|1083|2014-06-10|62903
2478|N|1083|2014-06-10|62903
2479|L|1084|2014-06-10|62903
2480|N|1084|2014-06-10|62903
2481|L|1085|2014-06-10|62903
2482|N|1085|2014-06-10|62903
2483|L|1086|2014-06-10|62903
2484|N|1086|2014-06-10|62903
2485|L|1087|2014-06-10|62903
2486|N|1087|2014-06-10|62903
2487|L|1088|2014-06-10|62903
2488|S|1088|2014-06-10|62903
2489|N|1088|2014-06-10|62903
2490|L|1089|2014-06-10|62903
2491|S|1089|2014-06-10|62903
2492|N|1089|2014-06-10|62903
2493|L|1090|2014-06-10|62903
2494|N|1090|2014-06-10|62903
2495|L|1091|2014-06-10|62903
2496|S|1091|2014-06-10|62903
2497|N|1091|2014-06-10|62903
2498|L|1092|2014-06-10|62903
2499|N|1092|2014-06-10|62903
2500|L|1093|2014-06-10|62903
2501|N|1093|2014-06-10|62903
2502|L|1094|2014-06-10|62903
2503|N|1094|2014-06-10|62903
2504|L|1095|2014-06-10|62903
2505|N|1095|2014-06-10|62903
2506|L|1096|2014-06-10|62903
2507|S|1096|2014-06-10|62903
2508|N|1096|2014-06-10|62903
2509|L|1097|2014-06-10|62903
2510|N|1097|2014-06-10|62903
2511|L|1098|2014-06-10|62903
2512|S|1098|2014-06-10|62903
2513|N|1098|2014-06-10|62903
2514|S|1099|2014-06-10|62903
2515|N|1099|2014-06-10|62903
2516|L|1099|2014-06-10|62903
2517|L|1100|2014-06-10|62903
2518|N|1100|2014-06-10|62903
2519|L|1101|2014-06-10|62903
2520|N|1101|2014-06-10|62903
2521|L|1102|2014-06-10|62903
2522|N|1102|2014-06-10|62903
2523|L|1103|2014-06-10|62903
2524|N|1103|2014-06-10|62903
2525|L|1104|2014-06-10|62903
2526|S|1104|2014-06-10|62903
2527|N|1104|2014-06-10|62903
2528|L|1105|2014-06-10|62903
2529|N|1105|2014-06-10|62903
2530|L|1106|2014-06-10|62903
2531|N|1106|2014-06-10|62903
2532|L|1107|2014-06-10|62903
2533|N|1107|2014-06-10|62903
2534|L|1108|2014-06-10|62903
2535|S|1108|2014-06-10|62903
2536|N|1108|2014-06-10|62903
2537|L|1109|2014-06-10|62903
2538|N|1109|2014-06-10|62903
2539|L|1110|2014-06-10|62903
2540|S|1110|2014-06-10|62903
2541|N|1110|2014-06-10|62903
2542|L|1111|2014-06-10|62903
2543|N|1111|2014-06-10|62903
2544|L|1112|2014-06-10|62903
2545|N|1112|2014-06-10|62903
2546|L|1113|2014-06-10|62903
2547|N|1113|2014-06-10|62903
2548|L|1114|2014-06-10|62903
2549|N|1114|2014-06-10|62903
2550|L|1115|2014-06-10|62903
2551|N|1115|2014-06-10|62903
2552|L|1116|2014-06-10|62903
2553|N|1116|2014-06-10|62903
2554|L|1117|2014-06-10|62903
2555|N|1117|2014-06-10|62903
2556|L|1118|2014-06-10|62903
2557|N|1118|2014-06-10|62903
2558|L|1119|2014-06-10|62903
2559|N|1119|2014-06-10|62903
2560|L|1120|2014-06-10|62903
2561|N|1120|2014-06-10|62903
2562|L|1121|2014-06-10|62903
2563|N|1121|2014-06-10|62903
2564|L|1122|2014-06-10|62903
2565|N|1122|2014-06-10|62903
2566|L|1123|2014-06-10|62903
2567|N|1123|2014-06-10|62903
2568|S|1124|2014-06-10|62903
2569|N|1124|2014-06-10|62903
2570|L|1124|2014-06-10|62903
2571|L|1125|2014-06-10|62903
2572|N|1125|2014-06-10|62903
2573|L|1126|2014-06-10|62903
2574|N|1126|2014-06-10|62903
2575|L|1127|2014-06-10|62903
2576|S|1127|2014-06-10|62903
2577|N|1127|2014-06-10|62903
2578|L|1128|2014-06-10|62903
2579|N|1128|2014-06-10|62903
2580|L|1129|2014-06-10|62903
2581|N|1129|2014-06-10|62903
2582|L|1130|2014-06-10|62903
2583|N|1130|2014-06-10|62903
2584|L|1131|2014-06-10|62903
2585|N|1131|2014-06-10|62903
2586|L|1132|2014-06-10|62903
2587|S|1132|2014-06-10|62903
2588|N|1132|2014-06-10|62903
2589|L|1133|2014-06-10|62903
2590|N|1133|2014-06-10|62903
2591|S|1134|2014-06-10|62903
2592|N|1134|2014-06-10|62903
2593|L|1134|2014-06-10|62903
2594|S|1135|2014-06-10|62903
2595|N|1135|2014-06-10|62903
2596|L|1135|2014-06-10|62903
2597|L|1136|2014-06-10|62903
2598|N|1136|2014-06-10|62903
2599|L|1137|2014-06-10|62903
2600|N|1137|2014-06-10|62903
2601|L|1138|2014-06-10|62903
